太原	9010055	天赐康缘	小店区	康宁路9号	纯住宅	1	0	0	0	0	0	1	7561.0	2646.0	14.0	112.56408	37.74291	0	0	2	4	0	0	4	0	0	0
太原	9010111	天赐康缘三期	小店区	康宁路9号	纯住宅	1	1	0	0	0	1	1	7561.0	910.0	18.0	112.56408	37.74291	0	0	2	4	0	0	4	0	0	0
太原	9010140	华荣商务	小店区	小店区人民北路23号铁十七局医院旁	写字楼	1	0	0	0	0	1	1	10000.0	3520.0	8.0	112.56677	37.744713	1	0	4	5	0	0	4	2	0	0
太原	9010073	金色丽城	小店区	太原市太榆路荣军北街7号	纯住宅	1	0	0	0	0	0	1	6889.0	4200.0	21.5	112.604836	37.782906	0	0	0	2	0	0	2	0	0	0
太原	9010179	高新国际C座	小店区	佳华街7号	写字楼	1	1	0	0	0	0	0	21000.0	2569.6	13.0	112.55745	37.785683	0	0	3	1	0	0	64	0	0	0
太原	9010229	英语周报大厦	小店区	高新区晋阳街202号	写字楼	1	1	0	0	1	0	1	13000.0	2886.4	24.0	112.55588	37.788216	0	0	2	0	0	1	40	0	0	0
太原	9010045	大院	小店区	小店区南中环街1号	纯住宅	1	1	0	0	0	0	1	7480.0	3864.0	18.5	112.583786	37.793987	0	0	0	5	0	0	6	1	0	0
太原	9010108	万国商务大楼	晋源区	山西省太原市新晋祠路488号	商住两用	1	0	0	0	0	0	1	12000.0	1320.0	5.0	112.52938	37.795944	2	0	0	0	0	0	0	0	0	0
太原	9010093	五峰国际	小店区	小店区 高新区振兴街11号	写字楼	1	1	0	1	0	0	1	15000.0	3520.0	28.0	112.560524	37.799404	2	1	2	2	0	1	30	2	0	0
太原	9010144	盈和科技大厦	小店区	小店高新区创业街3号	写字楼	0	0	0	0	0	0	1	10000.0	3520.0	6.0	112.56134	37.802616	0	4	3	3	0	1	14	2	0	1
